season,match_id,match_name,home_team,away_team,venue,city,country,current_innings,innings_id,name,fullName,runs,ballsFaced,minutes,fours,sixes,strikeRate,captain,isNotOut,runningScore,runningOver,shortText,commentary,link
2018.0,1136578,KKR v KXIP,KKR,KXIP,"Eden Gardens, Kolkata",Kolkata,India,KKR,1,AD Russell,Andre Russell,10.0,7.0,-,2.0,0.0,142.85,False,False,"{'wickets': 5, 'runs': 159}",16.5,c Nair b Sran,"<b>drilled to long off, but taken!</b> Big wicket for Sran. Full on off, and Russell tries to slog it down the ground. It's hit very hard, but too flat. Karun Nair - at long off - runs to his right and sticks his hands out",
2018.0,1136578,KKR v KXIP,KKR,KXIP,"Eden Gardens, Kolkata",Kolkata,India,KKR,1,Shubman Gill,Shubman Gill,14.0,8.0,-,2.0,0.0,175.00,False,True,{},,not out,,
2018.0,1136578,KKR v KXIP,KKR,KXIP,"Eden Gardens, Kolkata",Kolkata,India,KKR,1,TK Curran,Tom Curran,1.0,3.0,-,0.0,0.0,33.33,False,False,"{'wickets': 7, 'runs': 186}",19.2,c Rajpoot b Tye,"Yorker outside off stump, and Curran sticks his bat out. Takes a thick outside edge, and goes straight and flat to short third man. Even the fielder is surprised, by the looks of it",
2018.0,1136578,KKR v KXIP,KKR,KXIP,"Eden Gardens, Kolkata",Kolkata,India,KKR,1,PP Chawla,Piyush Chawla,2.0,2.0,-,0.0,0.0,100.00,False,True,{},,not out,,
2018.0,1136578,KKR v KXIP,KKR,KXIP,"Eden Gardens, Kolkata",Kolkata,India,KXIP,2,KL Rahul,KL Rahul,60.0,27.0,-,9.0,2.0,222.22,False,False,"{'wickets': 1, 'runs': 116}",9.4,c Curran b Narine,"<b>holes out to deep midwicket!</b> Short on middle, and Rahul top-edges the pull! Curran gets under it, and dives forward to take the catch",
2018.0,1136578,KKR v KXIP,KKR,KXIP,"Eden Gardens, Kolkata",Kolkata,India,KXIP,2,CH Gayle,Chris Gayle,62.0,38.0,-,5.0,6.0,163.15,False,True,{},,not out,,
2018.0,1136578,KKR v KXIP,KKR,KXIP,"Eden Gardens, Kolkata",Kolkata,India,KXIP,2,MA Agarwal,Mayank Agarwal,2.0,2.0,-,0.0,0.0,100.00,False,True,{},,not out,,
2018.0,1136579,RCB v DC,RCB,DC,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,DC,1,JJ Roy,Jason Roy,5.0,16.0,-,0.0,0.0,31.25,False,False,"{'wickets': 2, 'runs': 23}",5.4, b Chahal,"knocks over leg stump! Sensational bowling from Chahal. After sowing doubts with big turning legbreaks, he sends down the flipper. Very quick, a shade short, on leg stump, tempting the batsman to back away and cut and beating him for pace. So Chahal is not just turning the ball off the pitch, but skid on too.",
2018.0,1136579,RCB v DC,RCB,DC,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,DC,1,G Gambhir,Gautam Gambhir,3.0,10.0,-,0.0,0.0,30.00,True,False,"{'wickets': 1, 'runs': 7}",2.2,c Chahal b Yadav,"top-edges the pull and Umesh strikes early again! It's a short ball, Gambhir tries to drag it from outside off. It gets a bit big on him. The bat face turns in his hand. The ball has no timing on it as it goes up and Chahal jogs back at square leg to take an easy catch",
2018.0,1136579,RCB v DC,RCB,DC,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,DC,1,SS Iyer,Shreyas Iyer,52.0,31.0,-,4.0,3.0,167.74,False,False,"{'wickets': 3, 'runs': 98}",13.5,c Mohammed Siraj b Washington Sundar,<b>thick outside edge to short third man.</b> It's almost like he's a fast bowler. Fires it full and wide outside off - almost past the wide marker. Iyer reaches out again but this one is drifting away and he won't be able to get it into the leg side. It lobs straight to the fielder there,
2018.0,1136579,RCB v DC,RCB,DC,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,DC,1,RR Pant,Rishabh Pant,85.0,48.0,-,6.0,7.0,177.08,False,False,"{'wickets': 5, 'runs': 170}",19.4,c de Villiers b Anderson,"taken at long-on. Pant has produced some sensational shots. He looks for another, against a slower ball outside off, but this time it comes right off the bottom of the bat. Goes high instead of long and AB de Villiers takes a striaghtforward catch",
2018.0,1136579,RCB v DC,RCB,DC,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,DC,1,GJ Maxwell,Glenn Maxwell,4.0,6.0,-,0.0,0.0,66.66,False,False,"{'wickets': 4, 'runs': 105}",15.3,c Mohammed Siraj b Chahal,"<b>Siraj runs to his right</b> and lunges to hold on at short third man. Maxwell is done by Chahal's slowness. It's tossed right up at a length outside off, and he looks to go over square on the off side with a reverse sweep. Ends up slicing it because he's through the shot too early. An indifferent season continues to go badly for Maxwell. Royal Challengers, like most teams, will be happy to see him gone in the 16th over",
2018.0,1136579,RCB v DC,RCB,DC,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,DC,1,R Tewatia,Rahul Tewatia,13.0,9.0,-,3.0,0.0,144.44,False,True,{},,not out,,
2018.0,1136579,RCB v DC,RCB,DC,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,DC,1,CH Morris,Chris Morris,0.0,0.0,-,0.0,0.0,-,False,True,{},,not out,,
2018.0,1136579,RCB v DC,RCB,DC,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,RCB,2,Q de Kock,Quinton de Kock,18.0,16.0,-,1.0,1.0,112.50,False,False,"{'wickets': 2, 'runs': 29}",4.3,run out (Shankar/&dagger;Pant),"<b>horrendous</b> running and De Kock has ended up sacrificing his wicket. There is no run there. De Kock thinks so, but his no either isn't accepted or isn't heard, as Kohli keeps taking strides down the pitch as he watches the ball roll towards backward point. In the end, Kohli is halfway down, De Kock is stranded and he crosses over to give his wicket away",
2018.0,1136579,RCB v DC,RCB,DC,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,RCB,2,M Vohra,Manan Vohra,2.0,5.0,-,0.0,0.0,40.00,False,False,"{'wickets': 1, 'runs': 9}",1.6,c Roy b Maxwell,<b>nervous Roy at deep backward square.</b> Looks like he's held on! Vohra stops halfway through a sweep against a leg side ball. It's a top edge that hangs up teasingly for Roy who might have lost it early on in the air because he looked very nervous as he ran in. But he manages to get down quickly and he has his fingers around the ball,
2018.0,1136579,RCB v DC,RCB,DC,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,RCB,2,V Kohli,Virat Kohli,30.0,26.0,-,2.0,1.0,115.38,True,False,"{'wickets': 3, 'runs': 92}",10.6,c Boult b Patel,"<b>get out of here Trent Boult!</b> Someone check if that isn't a robot there! This is sensational. A one-handed leap to his right at deep square after being wrong-footed to his left, then a landing backwards and a cobra pose to keep his chest from touching the rope! Soft signal out. Replays say - OUT. Wow. Unbelievable. It's a full toss on the pads and it's flying, flat over Boult's head because Kohli has got good power on that flick. It's a stunning recovery from Boult. A leap backwards, holding on with the right hand, landing on his stomach and then stopping all that momentum to complete it. Gets back on his feet and even he's in shock.",
2018.0,1136579,RCB v DC,RCB,DC,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,RCB,2,AB de Villiers,AB de Villiers,90.0,39.0,-,10.0,5.0,230.76,False,True,{},,not out,,
2018.0,1136579,RCB v DC,RCB,DC,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,RCB,2,CJ Anderson,Corey Anderson,15.0,13.0,-,0.0,1.0,115.38,False,False,"{'wickets': 4, 'runs': 148}",15.5, b Boult,"144. 8 kph. And it's good enough to beat Anderson, who is swinging for the fences. Done by pure pace. This is what the non-millenials say you miss, I hit.",
2018.0,1136579,RCB v DC,RCB,DC,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,RCB,2,Mandeep Singh,Mandeep Singh,17.0,9.0,-,1.0,1.0,188.88,False,True,{},,not out,,
2018.0,1136580,SRH v CSK,SRH,CSK,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,CSK,1,SR Watson,Shane Watson,9.0,15.0,-,0.0,1.0,60.00,False,False,"{'wickets': 1, 'runs': 14}",3.3,c Hooda b Kumar,"<b>The knuckle ball fools Watson</b>. Back of a length, on off, sticks in the pitch, Watson does not spot the change-up, not many can. Watson flicks early and spoons a catch to Hooda at short midwicket. This carries to him nicely and he dives forward to  pouch it safely",
2018.0,1136580,SRH v CSK,SRH,CSK,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,CSK,1,F du Plessis,Faf du Plessis,11.0,13.0,-,1.0,0.0,84.61,False,False,"{'wickets': 2, 'runs': 32}",7.1,st &dagger;Saha b Rashid Khan,"and he <strong>strikes first ball</strong> to have Faf overbalanced and stumped. Umpire Chaudhary raises his finger at square leg. This might not be such a bad thing for CSK. Faf was struggling to time the ball. This is a quick fizzer from Rashid, full, drags Faf out for a sweep. Saha collects the non-turning ball and takes the bails off swiftly",
2018.0,1136580,SRH v CSK,SRH,CSK,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,CSK,1,SK Raina,Suresh Raina,54.0,43.0,-,5.0,2.0,125.58,False,True,{},,not out,,
2018.0,1136580,SRH v CSK,SRH,CSK,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,CSK,1,AT Rayudu,Ambati Rayudu,79.0,37.0,-,9.0,4.0,213.51,False,False,"{'wickets': 3, 'runs': 144}",16.4,run out (Pandey/Kaul/Williamson),"<strong>What a horrible mix-up between the wickets</strong>. Farcical running. But Rayudu and Raina laugh it off. Rayudu raises his bat and walks off. This was short and wide outside off, flat-batted away to wide long-off, where Pandey, one of India's best fielders, fumbles. Rayudu senses an opportunity for an extra run. Raina also (seemingly) calls for the second. Pandey throws the ball to Kaul, who fumbles too. He then runs after the ball, tags it to Williamson, who takes the bails off to catch Rayudu short at the non-striker's end. Rayudu can't undo his steps in time",
2018.0,1136580,SRH v CSK,SRH,CSK,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,CSK,1,MS Dhoni,MS Dhoni,25.0,12.0,-,3.0,1.0,208.33,True,True,{},,not out,,
2018.0,1136580,SRH v CSK,SRH,CSK,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,SRH,2,RK Bhui,Ricky Bhui,0.0,5.0,-,0.0,0.0,0.00,False,False,"{'wickets': 1, 'runs': 0}",0.5,c Watson b Chahar,"edged and taken! This is lovely bowling. Set him up perfectly for this dismissal. First there was the awayswinger, then the inswinger, and then the one that swings away again. Bhui pushes forward with hard hands and gets a thick edge to Watson at first slip. Terrific start for CSK",
2018.0,1136580,SRH v CSK,SRH,CSK,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,SRH,2,KS Williamson,Kane Williamson,84.0,51.0,-,5.0,5.0,164.70,True,False,"{'wickets': 5, 'runs': 150}",17.6,c Jadeja b Bravo,"<b>in the air and taken!</b> Is that the match? Jadeja with a brilliant catch. Bravo slows it up, rolls his fingers on this back of a length delivery, and miscues the pull in the air. Jadeja charges forward and puts in a perfectly-timed dive forward to complete an amazing catch. CSK back in this. Remember, Yusuf is not at 100 percent",
2018.0,1136580,SRH v CSK,SRH,CSK,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,SRH,2,MK Pandey,Manish Pandey,0.0,2.0,-,0.0,0.0,0.00,False,False,"{'wickets': 2, 'runs': 10}",2.1,c Sharma b Chahar,"Deepak Chahar, what a star! Again some very sharp movement outside off, the away-swinger. Pandey, no feet, throws his hands at it, and gets a healthy outside edge that third man runs forward to grab. Poor shot, and Sunrisers in big trouble",
2018.0,1136580,SRH v CSK,SRH,CSK,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,SRH,2,DJ Hooda,Deepak Hooda,1.0,7.0,-,0.0,0.0,14.28,False,False,"{'wickets': 3, 'runs': 22}",4.2,c Jadeja b Chahar,easy catch at extra cover. Hooda pre-meditates and shuffles too early. It's the slower ball again and he goes through with the flick early to get a leading edge that Jadeja runs back a few inches to take,
2018.0,1136580,SRH v CSK,SRH,CSK,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,SRH,2,Shakib Al Hasan,Shakib Al Hasan,24.0,19.0,-,2.0,1.0,126.31,False,False,"{'wickets': 4, 'runs': 71}",10.3,c Raina b Sharma,"there's the error from the batsman. Pressure building up, and he's forced into a poor shot - a sweep with no room, and he gets a glove to short fine leg",
2018.0,1136580,SRH v CSK,SRH,CSK,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,SRH,2,YK Pathan,Yusuf Pathan,45.0,27.0,-,1.0,4.0,166.66,False,False,"{'wickets': 6, 'runs': 157}",18.4,c Raina b Thakur,"gone, Yusuf's gone! The task was just too much. He had to go for it, and he's picked out extra cover. The knuckle ball. CSK's variations at the death have been nothing short of remarkable here. Yusuf slashes and gets the leading edge as Raina settles under it",
2018.0,1136580,SRH v CSK,SRH,CSK,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,SRH,2,WP Saha,Wriddhiman Saha,5.0,5.0,-,0.0,0.0,100.00,False,True,{},,not out,,
2018.0,1136580,SRH v CSK,SRH,CSK,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,SRH,2,Rashid Khan,Rashid Khan,17.0,4.0,-,1.0,2.0,425.00,False,True,{},,not out,,
2018.0,1136581,RR v MI,RR,MI,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,MI,1,SA Yadav,Suryakumar Yadav,72.0,47.0,-,6.0,3.0,153.19,False,False,"{'wickets': 3, 'runs': 135}",15.2,c &dagger;Buttler b Unadkat,"slow again, and this time the slog is played way too early. Slices the shot, and it's another skyer. Swirls in the air, but Buttler's very safe",
2018.0,1136581,RR v MI,RR,MI,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,MI,1,E Lewis,Evin Lewis,0.0,1.0,-,0.0,0.0,0.00,False,False,"{'wickets': 1, 'runs': 1}",0.4, b Kulkarni,"a <b>golden duck for Lewis</b> this time! It's an overpitched half-volley outside off and Lewis wants to flay that through cover. It's the right stroke and the right plan, but downright awful execution. His feet are rooted to the crease, he doesn't account for the little bit of inswing, despite watching it from the other end. A thick inside edge clatters into the stumps.",
2018.0,1136581,RR v MI,RR,MI,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,MI,1,Ishan Kishan,Ishan Kishan,58.0,42.0,-,4.0,3.0,138.09,False,False,"{'wickets': 2, 'runs': 130}",14.2,c &dagger;Buttler b Kulkarni,"<b>too cheeky, and Kishan pays the price.</b> Full toss outside off, and Kishan opens his bat's face to ramp it over the keeper. Doesn't manage to get the angle he wants, and therefore in the air for ages. Buttler collects and finally the partnership ends after almost 14 overs",
